,Tag,Date,Parameter Code,Values,Parameter Description,Units of Measurement,Media,Method,Type,Lat,Long
782,9871,6/1/95,530,198,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
894,9871,6/1/95,535,64,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1007,9871,6/1/95,610,0.07,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3600,R168326,6/1/95,78,0.1,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water,36.035292,-102.506255
2400,R168326,6/1/95,400,9.49,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
2602,9871,6/1/95,70507,1.15,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1880,R168383,8/1/95,10,20.8,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
1512,9889,8/1/95,945,34,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2706,9889,8/1/95,680,82,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
895,9889,8/1/95,535,225,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2158,R168383,8/1/95,94,923,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
3554,9889,8/1/95,630,0.03,"NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)",MG/L,Water,353.2,Water,36.035292,-102.506255
3355,9889,8/1/95,70300,2270,"RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
783,9889,8/1/95,530,690,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3001,9889,8/1/95,32218,7.66,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
582,R168383,8/1/95,300,5.84,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1285,9889,8/1/95,665,1.82,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2603,9889,8/1/95,70507,0.46,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1399,9889,8/1/95,940,134,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3630,R168383,8/1/95,72053,1,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,36.035292,-102.506255
2922,9889,8/1/95,410,352,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3601,R168383,8/1/95,78,0.1,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water,36.035292,-102.506255
1614,9889,8/1/95,32211,37.8,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2853,R168383,8/1/95,31616,125,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water,36.035292,-102.506255
3524,9889,8/1/95,625,19.5,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2401,R168383,8/1/95,400,9.35,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
3356,14363,12/4/95,70300,1240,"RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3555,14363,12/4/95,630,0.07,"NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)",MG/L,Water,353.2,Water,36.035292,-102.506255
1513,14363,12/4/95,945,13,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3525,14363,12/4/95,625,16.8,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
784,14363,12/4/95,530,755,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1400,14363,12/4/95,940,179,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2923,14363,12/4/95,410,490,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3002,14363,12/4/95,32218,230,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
896,14363,12/4/95,535,200,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1881,R168474,12/4/95,10,6.13,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
2707,14363,12/4/95,680,51,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1615,14363,12/4/95,32211,300,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2604,14363,12/4/95,70507,1.45,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3602,R168474,12/4/95,78,0.1,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water,36.035292,-102.506255
2159,R168474,12/4/95,94,1413,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
3631,R168474,12/4/95,72053,35,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,36.035292,-102.506255
2854,R168474,12/4/95,31616,667,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water,36.035292,-102.506255
2402,R168474,12/4/95,400,8.56,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
1286,14363,12/4/95,665,1.48,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
583,R168474,12/4/95,300,9.19,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1008,14363,12/4/95,610,3.15,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
785,15181,2/21/96,530,169,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3603,R168520,2/21/96,78,0.1,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water,36.035292,-102.506255
3632,R168520,2/21/96,72053,16,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,36.035292,-102.506255
1882,R168520,2/21/96,10,13.8,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
3526,15181,2/21/96,625,16.9,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
584,R168520,2/21/96,300,17.22,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3003,15181,2/21/96,32218,193,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2708,15181,2/21/96,680,35,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1287,15181,2/21/96,665,2.99,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1616,15181,2/21/96,32211,408,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2855,R168520,2/21/96,31616,25,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water,36.035292,-102.506255
897,15181,2/21/96,535,64,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2160,R168520,2/21/96,94,1227,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
1009,15181,2/21/96,610,6.26,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2403,R168520,2/21/96,400,8.71,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
3357,15181,2/21/96,70300,1360,"RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1617,15197,5/6/96,32211,15.3,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3527,15197,5/6/96,625,18.6,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1010,15197,5/6/96,610,1.81,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1401,15197,5/6/96,940,173.1,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3004,15197,5/6/96,32218,16.8,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3633,R170256,5/6/96,72053,40,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,36.035292,-102.506255
898,15197,5/6/96,535,100,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2924,15197,5/6/96,410,540,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1883,R170256,5/6/96,10,17.22,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
786,15197,5/6/96,530,448,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3604,R170256,5/6/96,78,0.1,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water,36.035292,-102.506255
585,R170256,5/6/96,300,3.7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2709,15197,5/6/96,680,66,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2856,R170256,5/6/96,31616,240,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water,36.035292,-102.506255
3358,15197,5/6/96,70300,2760,"RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2404,R170256,5/6/96,400,8.39,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
1514,15197,5/6/96,945,57.05,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2161,R170256,5/6/96,94,1520,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
1288,15197,5/6/96,665,5.93,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1402,15201,6/17/96,940,200,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1515,15201,6/17/96,945,103,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2857,R170288,6/17/96,31616,7,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water,36.035292,-102.506255
787,15201,6/17/96,530,44,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3359,15201,6/17/96,70300,1440,"RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2605,15201,6/17/96,70507,4.7,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1011,15201,6/17/96,610,15.5,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3634,R170288,6/17/96,72053,5,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,36.035292,-102.506255
586,R170288,6/17/96,300,0.91,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2710,15201,6/17/96,680,44,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
899,15201,6/17/96,535,10,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3690,15201,6/17/96,593,0.05,"NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1289,15201,6/17/96,665,6.68,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3528,15201,6/17/96,625,25.5,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1884,R170288,6/17/96,10,26.93,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
3005,15201,6/17/96,32218,8.67,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2162,R170288,6/17/96,94,1840,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
1618,15201,6/17/96,32211,1,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2405,R170288,6/17/96,400,8.04,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
2925,15201,6/17/96,410,641,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3605,R170288,6/17/96,78,0.2,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water,36.035292,-102.506255
2606,24501,8/4/98,70507,1.26,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2163,R182767,8/4/98,94,1085,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
2406,R182767,8/4/98,400,8.8,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
1290,24501,8/4/98,665,3.62,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1516,24501,8/4/98,945,71,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1403,24501,8/4/98,940,124,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3691,24501,8/4/98,593,0.1,"NO2 PLUS NO3-N, TOTAL, CALCULATED VALUE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3606,R182767,8/4/98,78,0.1,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water,36.035292,-102.506255
3529,24501,8/4/98,625,11.3,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
788,24501,8/4/98,530,220,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2711,24501,8/4/98,680,79,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2858,R182767,8/4/98,31616,540,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH, #/100ML",#/100ML,Water,N/A Calculation,Water,36.035292,-102.506255
900,24501,8/4/98,535,88,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
587,R182767,8/4/98,300,10.57,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1885,R182767,8/4/98,10,23.24,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
1012,24501,8/4/98,610,1.03,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3635,R182767,8/4/98,72053,1,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,36.035292,-102.506255
3006,24501,8/4/98,32218,66.5,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1619,24501,8/4/98,32211,128,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3360,24501,8/4/98,70300,712,"RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1620,38033,1/16/03,32211,331,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
789,38033,1/16/03,530,393,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2164,R209833,1/16/03,94,1440,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
1886,R209833,1/16/03,10,2.6,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
588,R209833,1/16/03,300,9.1,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3724,R209833,1/16/03,82903,0.6,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,Water,36.035292,-102.506255
3585,38033,1/16/03,615,0.1,"NITRITE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1013,38033,1/16/03,610,21,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2607,38033,1/16/03,70507,0.65,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3708,R209833,1/16/03,31699,443,"E. COLI, COLILERT, IDEXX METHOD, MPN/100ML",MPN/100ml,Water,N/A Calculation,Water,36.035292,-102.506255
2407,R209833,1/16/03,400,7.9,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
3607,R209833,1/16/03,78,0.1,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water,36.035292,-102.506255
3361,38033,1/16/03,70300,940,"RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3636,R209833,1/16/03,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,36.035292,-102.506255
1291,38033,1/16/03,665,4.72,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3692,38033,1/16/03,951,2.55,"FLUORIDE, TOTAL (MG/L AS F)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1517,38033,1/16/03,945,97,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2712,38033,1/16/03,680,75,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1404,38033,1/16/03,940,162,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3688,38033,1/16/03,929,247,"SODIUM, TOTAL (MG/L AS NA)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1117,38033,1/16/03,620,0.25,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3530,38033,1/16/03,625,42.9,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3007,38033,1/16/03,32218,1390,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
589,R209894,3/26/03,300,11.7,"OXYGEN, DISSOLVED (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1118,43068,3/26/03,620,0.13,"NITRATE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1405,43068,3/26/03,940,132,CHLORIDE (MG/L AS CL),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
901,43068,3/26/03,535,198,"RESIDUE, VOLATILE NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1292,43068,3/26/03,665,2.67,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1014,43068,3/26/03,610,0.71,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1887,R209894,3/26/03,10,14.4,"TEMPERATURE, WATER (DEGREES CENTIGRADE)",DEG C,Water,N/A Calculation,Water,36.035292,-102.506255
3531,43068,3/26/03,625,6.47,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2926,43068,3/26/03,410,344,"ALKALINITY, TOTAL (MG/L AS CACO3)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3693,43068,3/26/03,951,2.26,"FLUORIDE, TOTAL (MG/L AS F)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2165,R209894,3/26/03,94,1210,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
1621,43068,3/26/03,32211,10,CHLOROPHYLL-A UG/L SPECTROPHOTOMETRIC ACID. METH,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3362,43068,3/26/03,70300,930,"RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3608,R209894,3/26/03,78,0.1,"TRANSPARENCY, SECCHI DISC (METERS)",M,Water,N/A Calculation,Water,36.035292,-102.506255
3008,43068,3/26/03,32218,5500,PHEOPHYTIN-A UG/L SPECTROPHOTOMETRIC ACID. METH.,UG/L,Water,N/A Calculation,Water,36.035292,-102.506255
790,43068,3/26/03,530,272,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2713,43068,3/26/03,680,48,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3586,43068,3/26/03,615,0.05,"NITRITE NITROGEN, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2608,43068,3/26/03,70507,0.42,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2408,R209894,3/26/03,400,9.4,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
3709,R209894,3/26/03,31699,697,"E. COLI, COLILERT, IDEXX METHOD, MPN/100ML",MPN/100ml,Water,N/A Calculation,Water,36.035292,-102.506255
1518,43068,3/26/03,945,73,SULFATE (MG/L AS SO4),MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3637,R209894,3/26/03,72053,7,DAYS SINCE PRECIPITATION EVENT (DAYS),DAYS,Other,N/A Calculation,Water,36.035292,-102.506255
3725,R209894,3/26/03,82903,0.5,DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE,M,Water,N/A Calculation,Water,36.035292,-102.506255
2609,43103,7/8/03,70507,0.15,"ORTHOPHOSPHATE PHOSPHORUS,DISS,MG/L,FILTER >15MIN",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3710,R214981,7/8/03,31699,10,"E. COLI, COLILERT, IDEXX METHOD, MPN/100ML",MPN/100ml,Water,N/A Calculation,Water,36.035292,-102.506255
2714,43103,7/8/03,680,59,"CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2166,R214981,7/8/03,94,1290,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,36.035292,-102.506255
1015,43103,7/8/03,610,0.16,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3694,43103,7/8/03,951,2.15,"FLUORIDE, TOTAL (MG/L AS F)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
3532,43103,7/8/03,625,2.75,"NITROGEN, KJELDAHL, TOTAL (MG/L AS N)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
1293,43103,7/8/03,665,4.78,"PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
791,43103,7/8/03,530,680,"RESIDUE, TOTAL NONFILTRABLE (MG/L)",MG/L,Water,N/A Calculation,Water,36.035292,-102.506255
2409,R214981,7/8/03,400,10,PH (STANDARD UNITS),S.U.,Water,N/A Calculation,Water,36.035292,-102.506255
